,Item_id,Price,Street,Neighborhood,Parking,Balconies,Size,Floors,Asset_classification,Ac,Furniture,Handicapped,Immediate,Floors_text,Street_id,Rooms,Floor,Shelter,On_pillars,Elevator,Storeroom,Lat,Long,City,City_code,Date_added,Date_of_entry,Neighborhood_id,Garden_size,Home_number,Agency,Images,Text,Asset_type,Broker,Accuracy,Date,Last_update,Valid,Build_year,Year,Distance_sea,Train,Age,Neighborhood_rank,Street_rank,Gush_rank,Helka_rank,Predicted,Difference
194,aip9kyb7,"3,280,000 ₪",קמינסקה,קרית שלום,1,1.0,94.0,7.0,6.0,1.0,1.0,1.0,1.0,7.0,2450.0,4.0,4.0,1.0,0.0,1.0,0.0,32.039669,34.777786,תל אביב יפו,5000,2023-02-12 20:07:01,03/07/2023,212.0,0.0,26.0,,"['//img.yad2.co.il/Pic/202302/20/2_1/o/y2_1_09978_20230220183055.jpeg', '//img.yad2.co.il/Pic/202302/20/2_1/o/y2_2_03735_20230220183105.jpeg', '//img.yad2.co.il/Pic/202302/20/2_1/o/y2_3_05532_20230220183114.jpeg', '//img.yad2.co.il/Pic/202302/20/2_1/o/y2_4_04338_20230220183123.jpeg', '//img.yad2.co.il/Pic/202302/21/2_1/o/y2_5_08873_20230221093001.jpeg']","למכירה ללא תיווך!! ברחוב קמינסקה בתל אביב. דירת 4 חדרים כחדשה מאוכלסת רק שנתיים! בגודל כ-100 מטר- משופצת מהיסוד ברמה גבוה!!! קומה 4 מתוך 7 עם מעלית. מטבח מנגר פרטי, ממ״ד, מזגנים,אינסטלציה וחשמל מרפסת שמש כ10 מ״ר,חניה רובוטית, חדרי שינה גדולים.. צמוד לפארק ירוק,מרכזי קניות ותחבורה ציבורית, 4 דק הליכה לתחנת רכבת ו- 7 דקות נסיעה ליפו ולים",דירה,False,100,2023-02-12,עודכן היום,,1970,2023,42305,842179,53,35355,28272,30551,33773,2718526,561474
195,7ix76yrq,"2,290,000 ₪",בושם,לבנה,ללא,1.0,65.0,8.0,3.0,0.0,0.0,1.0,1.0,8.0,2964.0,3.0,3.0,0.0,0.0,1.0,0.0,32.04506,0.0,תל אביב יפו,5000,2023-03-27 17:08:46,13/04/2023,319.0,0.0,74.0,צביקה בירן,[],"כיום זו דירת 3.5חד. 65מר. קומה 3 מתוך 8 קומות עם מעלית.
יש מגרש חנייה חופשי וגדול ממול.
הבניין חתום על תמ""א1. 
יוסיפו לדירה: ממ""ד, מרפסת שמש וחנייה. הבניין ישופץ.
חדר המקלחון בנפרד מהשירותים ושניהם משופצים.
מטבח גדול ומרווח עם מרפסת שירות צמודה.
החצי חדר מתאים גם כחדר ילדים.
פינוי מיידי.
נמצאת בצמוד לפארק דרום ובקרבה לציר תחבורה ראשי. באזור מגוון רחב של גני ילדים, בתי ספר ומרכזי מסחר",דירה,True,90,,,,1970,2023,4544,2814,53,30107,25421,31132,29168,2004978,285022
196,hbl4abd9,"4,750,000 ₪",החשמונאים,"גני שרונה, קרית הממשלה",1,1.0,92.0,44.0,1.0,1.0,0.0,1.0,0.0,44.0,1107.0,4.0,10.0,1.0,0.0,1.0,1.0,32.068858,0.0,תל אביב יפו,5000,2022-11-22 15:20:18,28/03/2023,1462.0,0.0,100.0,תומר קיי,[],"חדש!!
בפרויקט גינדי TLV במגדל 3 החדש והמבוקש ביותר 
- דירת 4 חדרים עם 12 מ״ר מרפסת. 
- פונה לכיוון צפון מזרח.
- חנייה + מחסן צמודים לדירה. 
- מגדל יוקרתי עם שמירה 24/7, חדר כושר, לאונג דיירים, ובריכת שחייה על גג המגדל לדיירי מגדל 3 בלבד 
- פריים לוקשיין בשכונת גינדי המבוקשת, פארקים וגני ילדים מתחת לבניין, יציאה מהירה לאיילון, הליכה קצרה לשדרות רוטשילד, לבימה, ולתחנת הרכבת הקלה העתידית",דירה,True,90,,,,1954,2023,1308,1692,69,58990,55437,52156,47813,4339391,410609
197,r8h7x5ab,"5,400,000 ₪",קדש ברנע,מעוז אביב,1,0.0,96.0,13.0,3.0,1.0,0.0,0.0,0.0,13.0,263.0,3.0,7.0,0.0,0.0,1.0,0.0,32.113034,34.815319,תל אביב יפו,5000,2023-06-14 22:44:40,17/06/2023,214.0,0.0,3.0,,[],"מפרטי - בשכונת מעוז אביב הירוקה והמיוחדת - דירה מרווחת ומוארת עם חלוקת חדרים מעולה, סמוכה לבי""ס וגנים, נוף פתוח לכיווני דרום ומזרח, קומה גבוהה (בבניין היחיד באיזור), חניה פרטית (אין חניות פרטיות בשכונה), נגישות מעולה לתחבורה ציבורית. בדירה מרפסת פנימית שימושית כחדר נוסף לעבודה/לימודים/משחקים",דירה,False,100,2023-06-14,עודכן ב 05/07/2023,,1960,2023,42305,842179,63,45298,45298,47788,61855,4644892,755108
198,54fjw85e,"4,100,000 ₪",עזרא הסופר,כרם התימנים,ללא,0.0,60.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,1209.0,2.0,2.0,0.0,1.0,0.0,0.0,32.069653,0.0,תל אביב יפו,5000,2023-04-24 15:07:43,25/04/2023,1521.0,0.0,18.0,מעוז חרלפ,[],"בשכונת כרם התימנים המבוקשת מוצעת למכירה דירת 2  חדרים עם וויבים מעולים, כ60 מ""ר בנוי,  פינתית (כ""א צפון ומערב!),  קומה 2, חזיתית, שתי דקות מהים.
הבניין נמצא ממש לפני תחילת עבודות תמ""א 1 (אחרי החלטת ועדה) בו יתווספו לדירה מרפסת 3 מר ולבניין יתווסף ממ""ק בכל קומה ומעלית חיצונית",דירה,True,90,,,,2005,2023,225,2973,18,55722,48278,47946,50655,2870166,1229834
199,me049af0,"4,700,000 ₪",רמברנדט,הצפון החדש - דרום,ללא,1.0,83.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,1029.0,3.0,1.0,0.0,1.0,0.0,0.0,32.083867,34.784404,תל אביב יפו,5000,2023-06-01 14:58:29,07/06/2023,1519.0,0.0,34.0,,[],"ללא תיווך. 
דירה יפיפייה במיקום מעולה. מניבה כבר עכשיו. לפני פינוי בנוי חתום.
תמורה אחרי התמ״א - 83 מט״ר, קומה א, מרפסת 14 מ״ר. 3 כיווני אוויר",דירה,False,100,2023-06-01,עודכן ב 03/07/2023,,1951,2023,42305,842179,72,69705,77000,68200,69489,5733800,-1033800
200,k1v2f6sh,"4,750,000 ₪",בזל,הצפון הישן - צפון,ללא,0.0,66.0,5.0,1.0,1.0,0.0,1.0,1.0,5.0,450.0,3.0,3.0,0.0,0.0,1.0,0.0,32.090267,0.0,תל אביב יפו,5000,2022-11-21 11:04:11,02/04/2023,1483.0,0.0,21.0,נח סנדר,[],"בזל 21- מדובר במיקום הכי יוקרתי ומבוקש בצפון הישן.
פרויקט תמ""א 1 בזל 21 מייצג את כל מה שאנחנו אוהבים בשכונה- איכות, שקט ,וגישה לכל.
כיכר בזל רק דקה הליכה, ו7 דקות הליכה לים.
היזם אלט-גאון, עם רב נסיון ומוניטין חזק בתחום מנהל את כל שלבי של פרויקט. יש מגוון דירות חדשות למכירה החל מ3 חדרים עד 5 חדרים בפנטהאוז. צפי אכלוס אביב 2024",דירה,True,90,,,,1946,2023,819,2461,77,59259,48265,60470,45844,3334268,1415732
201,rgxj2yed,"4,250,000 ₪",פרישמן,הצפון הישן - דרום,ללא,0.0,68.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,714.0,3.0,3.0,0.0,1.0,0.0,0.0,32.079928,34.771424,תל אביב יפו,5000,2023-06-05 07:24:38,01/08/2023,1461.0,0.0,25.0,,[],"הדירה עם האנרגיות הכי טובות בתל אביב. נוף פתוח, שלושה כיווני אוויר, חמש דקות הליכה מהים. בניין טוב עם שכנים מקסימים. חייתי בה 19 שנים נפלאות. מוכרת עקב מעבר. אך ורק לאדם פרטי, ללא שום תיווך. מתווכים לא ייענו. בעתיד יתכן תמא אבל ייקח זמן. קומה שלישית ואחרונה, בלי מעלית. בלי חניה פרטית אבל מול חניון אחוזות החוף, בחינם לתושבי האיזור. כיום מושכרת במחיר מצוין. נא לפנות במייל או במודעה. לא לצלצל",דירה,False,100,2023-06-05,עודכן ב 11/06/2023,,1950,2023,42305,842179,73,60846,51325,55181,55332,3979433,270567
202,3nxg7pk7,"2,800,000 ₪","מח""ל",ניר אביב,1,1.0,93.0,15.0,2.0,1.0,0.0,1.0,1.0,15.0,2958.0,3.0,6.0,1.0,0.0,1.0,0.0,32.04898,0.0,תל אביב יפו,5000,2022-09-21 09:55:56,30/03/2023,1650.0,0.0,70.0,משה שבתאי,[],"באיזור הכי מתפתח של תל אביב,
באחד הפרויקטים המבוקשים בשכונה,
בנין חדיש מקבוצת שלום את נתן 
 מח״ל 70 בשכונת נווה חן
 דירת 3 חדרים כ83 מ״ר בנוי 
מרפסת שמש כ10 דרום
 בית נעים ונוח, מתכונן היטב
 קומה 6 מתוך 15, נוף לכיון דרום 
 כיווני אוויר דרום, מזרח וצפון 
 חנייה בטאבו
 2 שירותים + 2 מקלחות
 חדר ענק מאסטר להורים 
מושכרת ב5,700₪ עד אוקטובר 2023 
בקרבת מוסדות חינוך, מרכזי קניות, תחבורה ציבורית, ועוד",דירה,True,90,,,,1999,2023,4851,2825,24,34552,27811,31625,30754,2561414,238586
203,3cqpnkcv,"3,100,000 ₪",תוצרת הארץ,נחלת יצחק,ללא,1.0,58.0,40.0,1.0,1.0,0.0,1.0,0.0,40.0,2523.0,2.0,16.0,1.0,0.0,1.0,0.0,32.07351,0.0,תל אביב יפו,5000,2022-11-30 10:27:01,01/04/2024,317.0,0.0,5.0,"פסגות נדל""ן דרור",[],"למכירה במגדל east and tlv ברחוב תוצרת הארץ 5 ת""א .במיקום הכי מרכזי  בת""א. חדשה חדשה.   דירת2 חדרים .58 מ""ר +8 מ""ר מרפסת כיוונים מזרח כניסה שנה וחצי .חלמתם לגור בתל אביב .זה הזמן להגשים",דירה,True,90,,,,2019,2023,2963,402,4,43166,49532,51593,49815,3116017,-16017
204,aspvbkml,"3,000,000 ₪",יהודה הימית,"צהלון, שיכוני חסכון",1,1.0,56.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,1986.0,2.0,3.0,1.0,0.0,1.0,0.0,32.049715,34.75598,תל אביב יפו,5000,2023-06-04 17:21:30,05/07/2023,494.0,0.0,35.0,,[],"לא מיועד למתווכים. דירת 2 חדרים מקסימה בבניין משומר, מוארת, תקרות גבוהות, 2 כיווני אוויר (מזרח/דרום), חניה בטאבו בחניון תת קרקעי, מעלית ומרפסת (שיש אליה יציאה מהסלון ומחדר השינה). עורפית ולכן שקטה. פסיעה משוק הפשפשים ומהרכבת הקלה",דירה,False,100,2023-06-04,עודכן ב 05/07/2023,,1950,2023,42305,842179,73,45371,51515,50296,45817,3151823,-151823
205,v8ygcvb5,"2,790,000 ₪","מח""ל",ניר אביב,1,2.0,82.0,15.0,3.0,1.0,0.0,1.0,0.0,15.0,2958.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,תל אביב יפו,5000,2023-06-17 13:08:55,18/07/2023,1650.0,0.0,70.0,,[],"דירה יפה ומרווחת+מרפסת שמש, בבניין  מעוצב ! (5 דקות נסיעה מבנייני עזריאלי)  , 2 שירותים ( שירותי הורים ושירותים נוספים  , ,חניה פרטית מקורה , קרוב לצירי תנועה",דירה,False,80,2023-06-17,עודכן היום,,1999,2023,4851,2825,24,34552,27811,31625,30754,2503720,286280
206,b5ud2prv,"4,780,000 ₪",נחלת יצחק,נחלת יצחק,1,1.0,112.0,27.0,2.0,1.0,0.0,1.0,0.0,27.0,2509.0,4.0,1.0,1.0,0.0,1.0,1.0,32.074725,0.0,תל אביב יפו,5000,2023-04-27 13:42:16,02/05/2023,317.0,0.0,14.0,ערן,[],"בשכונת נחלת יצחק במגדל דנקנר היוקרתי מוצעת
דירת 4 חדרים משופצת. שטח -100 מ״ר, מרפסת שמש -12 מ״ר, קומה 1, מאסטר הורים גדול ומפנק, שירותים ומקלחת נוספים. חניה ומחסן, בנין שמור ומטופח, שומר 24/7, כיוון -מערב וצפון",דירה,True,90,,,,1993,2023,3035,658,30,43166,53250,47578,51143,5059648,-279648
207,f6w57yhw,"2,300,000 ₪",הרטוב,"התקוה, בית יעקב, נווה צה""ל",ללא,0.0,60.0,4.0,3.0,1.0,0.0,0.0,1.0,4.0,2852.0,3.0,2.0,0.0,0.0,0.0,0.0,32.048788,0.0,תל אביב יפו,5000,2023-01-31 12:47:32,31/01/2023,308.0,0.0,9.0,משה שבתאי,[],"בפרויקט שעבר ועדה לתמ״א 38
למכירה בשכונת נווה צה״ל בתל אביב.
בהליך תמ״א 38/1 מתקדם
מעולה למגורים והשקעה! 
 רח? הרטוב 9 ת״א
 דירת 3 חדרים כ60 מ״ר. 
 קומה 2 מתוך 4.
 שמורה ומסודרת.
 כיווני אוויר- דרום ומזרח.
 חנייה מסודרת עם שער חשמלי.
 מושכרת ב3,900 (כושר שכירות כ5,000)
בקרבת 3 פארקים גדולים, מוסדות חינוך בשפע, מרכזי קניות חדשים וכמובן יציאה זריזה לנתיבי איילון ועוד",דירה,True,90,,,,1970,2023,3998,1969,53,27762,40816,26764,33552,2263096,36904
208,ftdcmkt5,"2,680,000 ₪",בושם,לבנה,1,1.0,80.0,8.0,2.0,1.0,0.0,0.0,0.0,8.0,2964.0,3.0,8.0,0.0,0.0,1.0,0.0,32.04506,34.800099,תל אביב יפו,5000,2023-01-17 19:53:59,01/10/2023,319.0,0.0,74.0,,"['//img.yad2.co.il/Pic/202301/17/2_1/o/y2_1_02081_20230117194716.jpeg', '//img.yad2.co.il/Pic/202301/17/2_1/o/y2_3_09045_20230117194807.jpeg', '//img.yad2.co.il/Pic/202301/17/2_1/o/y2_4_01662_20230117194920.jpeg', '//img.yad2.co.il/Pic/202301/17/2_1/o/y2_5_05660_20230117195005.jpeg']","דירה בקומה שמינית.
נוף מהמם הפונה לפארק דרום, שלושה כיווני אוויר, שכונה שקטה .
בית יפה ומסודר,
חנייה של הבניין בשפע.
בעוד 3 שנים לערך, הדירה תהיה בעלת 4 חדרים ותכלול מרפסת",דירה,False,100,,,,1970,2023,42305,842179,53,30107,25421,31132,29168,2283426,396574
209,sw1i7xno,"4,650,000 ₪",החשמונאים,"לב תל אביב, לב העיר צפון",1,0.0,60.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,1107.0,3.0,1.0,0.0,0.0,1.0,0.0,32.070314,0.0,תל אביב יפו,5000,2023-03-19 10:03:25,23/03/2023,1520.0,0.0,61.0,מעוז חרלפ,[],"דירה בקרבת רחוב רוטשילד בת 3 חדרים, כ60 מ""ר בנוי
חניה בטאבו,
קומה 1, 
מעלית(נגישות מלאה), 
בניין משנת 2008,
מסודרת בצורה מושלמת,",דירה,True,90,,,,1999,2023,1308,1692,24,58990,55437,31750,56998,2831114,1818886
210,v3mimt75,"2,850,000 ₪",מעפילי אגוז,נווה חן,1,2.0,102.0,7.0,6.0,1.0,1.0,1.0,0.0,7.0,2960.0,4.0,3.0,1.0,0.0,1.0,0.0,32.051045,34.811712,תל אביב יפו,5000,2023-06-19 18:30:17,28/06/2023,207.0,0.0,24.0,,[],"מכירה, דירה, קומה 3, תל אביב יפו",דירה,False,100,2023-06-19,עודכן ב 28/06/2023,,1979,2023,42305,842179,44,29399,28942,47171,37461,3208458,-358458
211,fec2vif4,"3,420,000 ₪",וינגייט,יד אליהו,1,1.0,92.0,30.0,1.0,1.0,0.0,1.0,0.0,30.0,2639.0,3.0,17.0,1.0,0.0,1.0,1.0,32.059923,0.0,תל אביב יפו,5000,2023-07-02 13:14:06,01/08/2025,206.0,0.0,2.0,עידן ישר,[],"הזדמנות חד פעמית לגור גבוה מעל כולם בפרויקט יוקרה המוצלח של תל אביב!!  
במחיר חסר תקדים
 איכילוס קיץ 2025
חדש בשיווק בלעדי
 דירת 3 חד? דגם G הגדול
 79 מ״ר+
 מרפסת שמש  13 מ״ר 
 קומה 17 
2  כיווני אוויר- דרום/מזרח
 חנייה תת קרקעית בטאבו
 מחסן בטאבו
 לובי מפואר עם שומר 24/7
 מערכת חשמל חכם, וטביעת אצבע ביומטרית
 חדר שרות 
 ממ״ד",דירה,True,90,2023-07-02,עודכן היום,,1951,2023,2879,1153,72,40263,49414,61393,28495,3639386,-219386
212,ll6mcx,"5,800,000 ₪",זלטופולסקי,הצפון הישן - צפון,1,1.0,91.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,509.0,3.0,2.0,0.0,0.0,0.0,0.0,32.089015,0.0,תל אביב יפו,5000,2020-06-22 21:42:22,לא צוין,1483.0,0.0,21.0,מאיה אפרים,"['//img.yad2.co.il/Pic/202006/22/2_5/o/o2_5_1_08308_20200622210641.jpg', '//img.yad2.co.il/Pic/202006/22/2_5/o/o2_5_2_02180_20200622210647.jpg', '//img.yad2.co.il/Pic/202006/22/2_5/o/o2_5_3_06429_20200622210654.jpg', '//img.yad2.co.il/Pic/202006/22/2_5/o/o2_5_4_01677_20200622210602.jpg', '//img.yad2.co.il/Pic/202006/22/2_5/o/o2_5_5_05523_20200622210608.jpg']","באחד הרחובות המבוקשים בעיר! פסיעה מהים

בבנין חדש מקבלן! כניסה מיידית!

דירת 3 חד' 82 מ""ר בנוי + 9 מ""ר מרפסת שמש

קומה שניה עם מעלית חניה ומחסן!",דירה,True,90,,,,1956,2023,252,2961,67,59259,55636,62000,47813,4666158,1133842
213,t7ib7i0f,"4,300,000 ₪",נחלת יצחק,נחלת יצחק,1,0.0,90.0,7.0,3.0,1.0,0.0,1.0,0.0,7.0,2509.0,4.0,6.0,1.0,1.0,1.0,0.0,32.074163,0.0,תל אביב יפו,5000,2023-03-08 17:19:40,08/03/2023,317.0,0.0,37.0,רועי,[],"בצמוד לגינה שרייבר ובית הספר אילון, דירת 4 חדרים נהדרת ושקטה, פונה לצפון מזרח, נוף פתוח מכל החלונות.
2 שירותים ו 2 מקלחות, סלון ומטבח מרווחים וממ״ד.
בניין מטופח בן 20 שנה שעבר שיפוץ חיצוני לאחרונה. ועד בית נמוך יחסית (275 ₪) וחניה במיקום מעולה.

תיאומים נוחים",דירה,True,90,2023-03-08,עודכן היום,,1996,2023,3035,658,27,43166,53250,47578,41232,4020509,279491
214,m46q1yfn,"3,280,000 ₪",קמינסקה,קרית שלום,1,1.0,100.0,7.0,2.0,1.0,1.0,1.0,0.0,7.0,2450.0,4.0,4.0,1.0,0.0,1.0,0.0,32.039669,34.777786,תל אביב יפו,5000,2023-06-29 10:12:55,03/07/2023,212.0,0.0,26.0,,[],"למכירה ללא תיווך! חדרי שינה גדולים,דירה כחדשה מהקבלן בבניין שעבר תמא, מאוכלסת שנתיים! משופצת מהיסוד ברמה גבוה! 3 כיווני אוויר,מעלית,מטבח ודלתות מנגר פרטי, ממד,מזגנים,מרפסת שמש,צמוד לפארק ירוק,מרכזי קניות ותחבורה ציבורית, 4 דק מרכבת ישראל, 7 דקות מהים",דירה,False,100,2023-06-29,עודכן ב 03/07/2023,,1970,2023,42305,842179,53,35355,28272,30551,33773,2815777,464223
215,xp6ug99v,"2,880,000 ₪",נגבה,יד אליהו,ללא,0.0,90.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,2622.0,4.0,4.0,0.0,1.0,0.0,0.0,32.054094,34.798341,תל אביב יפו,5000,2023-02-27 21:11:56,03/04/2023,206.0,0.0,32.0,,"['//img.yad2.co.il/Pic/202302/27/2_1/o/y2_1_01000_20230227211122.jpeg', '//img.yad2.co.il/Pic/202302/27/2_1/o/y2_3_02035_20230227211131.jpeg']","דירה במצב מעולה, 90 מ״ר, מטופחת, לאחר שיפוץ כללי, פינתית בעלת 3 כיווני אוויר, 3 שינה גדולים, מזגנים בכל החדרים, נמצאת בתהליך מתקדם של פינוי בינוי, מעולה למשקיעים+משפחות. 
נמצאת באזור מתפתח, הרכבת הקלה, קאנטרי ותחבורה ציבורית.
*לא למתווכים ולא בשבת*",דירה,False,100,,,,1970,2023,42305,842179,53,40263,32591,47921,38591,3188584,-308584
216,yjx6m4dr,"3,600,000 ₪","מח""ל","כפיר, נווה כפיר",1,1.0,120.0,23.0,6.0,1.0,0.0,1.0,0.0,23.0,2958.0,4.0,17.0,1.0,1.0,1.0,0.0,32.049601,0.0,תל אביב יפו,5000,2023-04-04 12:40:37,לא צוין,210.0,0.0,2.0,מאיה אפרים,[],"במגדל קומפלקס ת""א! במפגש הרחובות מח""ל ומשה דיין - דירת 4 חד' מרווחת ונדירה! 108 מ""ר בנוי פלוס 12 מ""ר מרפסת שמש. נוף מטורף ופתוח לכיוון דרום מערב - חניה פרטית בטאבו. צרו קשר לפרטים נוספים ותיאום פגישה",דירה,True,90,,,,1999,2023,4851,2825,24,34552,27811,23551,47813,3872618,-272618
217,kp8wfkpg,"4,850,000 ₪",ברנר,"לב תל אביב, לב העיר צפון",ללא,1.0,90.0,5.0,2.0,1.0,0.0,0.0,1.0,5.0,1246.0,3.0,3.0,1.0,1.0,1.0,0.0,32.068901,0.0,תל אביב יפו,5000,2020-09-06 11:43:44,26/10/2021,1520.0,0.0,8.0,סידני חמו,"['//img.yad2.co.il/Pic/202009/06/2_5/o/o2_5_1_07020_20200906110928.jpg', '//img.yad2.co.il/Pic/202009/06/2_5/o/o2_5_2_09393_20200906110930.jpg', '//img.yad2.co.il/Pic/202009/06/2_5/o/o2_5_3_09758_20200906110934.jpg', '//img.yad2.co.il/Pic/202009/06/2_5/o/o2_5_4_06547_20200906110936.jpg', '//img.yad2.co.il/Pic/202009/06/2_5/o/o2_5_5_02025_20200906110942.jpg']","דירה מקסימה מאוד מרווחת 3 חד 90 מ""ר בנוי משופצת מוארת ושקטה מעלית לקומה נכס בבלעדיות
תיאומים קלים",דירה,True,90,2020-09-06,עודכן היום,,2009,2023,880,2429,14,58990,63915,54453,50611,4515801,334199
